Country,ISO Code,Date,Total Vaccinations,1st Dose,2nd Dose,Daily Vaccinations,Vaccines,Source Name
Peru,PER,06-03-21,426991,345934,81057,16331,Sinopharm/Beijing,Ministry of Health
Peru,PER,07-03-21,429089,346062,83027,16488,Sinopharm/Beijing,Ministry of Health
Peru,PER,08-03-21,454043,360564,93479,18779,Sinopharm/Beijing,Ministry of Health
Peru,PER,09-03-21,475625,376132,99493,20717,Sinopharm/Beijing,Ministry of Health
Peru,PER,10-03-21,490977,387205,103772,20477,Sinopharm/Beijing,Ministry of Health
Peru,PER,11-03-21,502879,394548,108331,17973,Sinopharm/Beijing,Ministry of Health
Peru,PER,12-03-21,524402,401843,122559,16287,Sinopharm/Beijing,Ministry of Health
Peru,PER,13-03-21,554903,407099,147804,18273,Sinopharm/Beijing,Ministry of Health
Peru,PER,14-03-21,557989,407655,150334,18414,Sinopharm/Beijing,Ministry of Health
Peru,PER,15-03-21,593132,419238,173894,19870,Sinopharm/Beijing,Ministry of Health
Peru,PER,16-03-21,624166,429706,194460,21220,Sinopharm/Beijing,Ministry of Health
Peru,PER,17-03-21,659358,445250,214108,24054,Sinopharm/Beijing,Ministry of Health
Peru,PER,18-03-21,698209,469962,228247,27904,Sinopharm/Beijing,Ministry of Health
Peru,PER,19-03-21,736959,494606,242353,30365,Sinopharm/Beijing,Ministry of Health
Peru,PER,20-03-21,757881,510657,247224,28997,Sinopharm/Beijing,Ministry of Health
Peru,PER,21-03-21,759531,511323,248208,28792,Sinopharm/Beijing,Ministry of Health
Peru,PER,22-03-21,773466,518292,255174,25762,Sinopharm/Beijing,Ministry of Health
Peru,PER,23-03-21,788883,527690,261193,23531,Sinopharm/Beijing,Ministry of Health
Peru,PER,24-03-21,803770,537138,266632,20630,Sinopharm/Beijing,Ministry of Health
Peru,PER,25-03-21,816298,546135,270163,16870,Sinopharm/Beijing,Ministry of Health
Peru,PER,26-03-21,830528,556912,273616,13367,Sinopharm/Beijing,Ministry of Health
Peru,PER,27-03-21,837746,561654,276092,11409,Sinopharm/Beijing,Ministry of Health
Peru,PER,28-03-21,838598,562338,276260,11295,Sinopharm/Beijing,Ministry of Health
Peru,PER,29-03-21,844430,565805,278625,10138,Sinopharm/Beijing,Ministry of Health
Peru,PER,30-03-21,849493,568668,280825,8659,Sinopharm/Beijing,Ministry of Health
Peru,PER,31-03-21,856195,572956,283239,7489,Sinopharm/Beijing,Ministry of Health
Peru,PER,01-04-21,857003,573146,283857,5815,Sinopharm/Beijing,Ministry of Health
Peru,PER,02-04-21,857493,573505,283988,3852,Sinopharm/Beijing,Ministry of Health
Philippines,PHL,28-02-21,0,0,,,"Oxford/AstraZeneca, Sinovac",Government of the Philippines
Philippines,PHL,01-03-21,,,,1396,"Oxford/AstraZeneca, Sinovac",Government of the Philippines
Philippines,PHL,02-03-21,2793,2793,,1396,"Oxford/AstraZeneca, Sinovac",Government of the Philippines
Philippines,PHL,03-03-21,,,,2696,"Oxford/AstraZeneca, Sinovac",Government of the Philippines
Philippines,PHL,04-03-21,,,,3346,"Oxford/AstraZeneca, Sinovac",Government of the Philippines
Philippines,PHL,05-03-21,,,,3735,"Oxford/AstraZeneca, Sinovac",Government of the Philippines
Philippines,PHL,06-03-21,,,,3995,"Oxford/AstraZeneca, Sinovac",Government of the Philippines
Philippines,PHL,07-03-21,29266,29266,,4181,"Oxford/AstraZeneca, Sinovac",Government of the Philippines
Philippines,PHL,08-03-21,44000,44000,,6086,"Oxford/AstraZeneca, Sinovac",Government of the Philippines
Philippines,PHL,09-03-21,,,,10922,"Oxford/AstraZeneca, Sinovac",Government of the Philippines
Philippines,PHL,10-03-21,114500,114500,,15202,"Oxford/AstraZeneca, Sinovac",Government of the Philippines
Philippines,PHL,11-03-21,,,,17345,"Oxford/AstraZeneca, Sinovac",Government of the Philippines
Philippines,PHL,12-03-21,,,,19489,"Oxford/AstraZeneca, Sinovac",Government of the Philippines
Philippines,PHL,13-03-21,,,,21632,"Oxford/AstraZeneca, Sinovac",Government of the Philippines
Philippines,PHL,14-03-21,,,,23776,"Oxford/AstraZeneca, Sinovac",Government of the Philippines
Philippines,PHL,15-03-21,215997,215997,,24571,"Oxford/AstraZeneca, Sinovac",Government of the Philippines
Philippines,PHL,16-03-21,,,,20692,"Oxford/AstraZeneca, Sinovac",Government of the Philippines
Philippines,PHL,17-03-21,,,,16814,"Oxford/AstraZeneca, Sinovac",Government of the Philippines
Philippines,PHL,18-03-21,240297,240297,,15071,"Oxford/AstraZeneca, Sinovac",Government of the Philippines
Philippines,PHL,19-03-21,,,,15613,"Oxford/AstraZeneca, Sinovac",Government of the Philippines
Philippines,PHL,20-03-21,,,,16154,"Oxford/AstraZeneca, Sinovac",Government of the Philippines
Philippines,PHL,21-03-21,,,,16696,"Oxford/AstraZeneca, Sinovac",Government of the Philippines
Philippines,PHL,22-03-21,336656,336656,,17237,"Oxford/AstraZeneca, Sinovac",Government of the Philippines
Philippines,PHL,23-03-21,,,,28342,"Oxford/AstraZeneca, Sinovac",Government of the Philippines
Philippines,PHL,24-03-21,508332,508332,,39448,"Oxford/AstraZeneca, Sinovac",Government of the Philippines
Philippines,PHL,25-03-21,,,,43781,"Oxford/AstraZeneca, Sinovac",Government of the Philippines
Philippines,PHL,26-03-21,,,,45829,"Oxford/AstraZeneca, Sinovac",Government of the Philippines
Philippines,PHL,27-03-21,,,,47878,"Oxford/AstraZeneca, Sinovac",Government of the Philippines
Philippines,PHL,28-03-21,,,,49927,"Oxford/AstraZeneca, Sinovac",Government of the Philippines
Philippines,PHL,29-03-21,,,,51975,"Oxford/AstraZeneca, Sinovac",Government of the Philippines
Philippines,PHL,30-03-21,738913,737569,1344,45203,"Oxford/AstraZeneca, Sinovac",Government of the Philippines
Poland,POL,28-12-20,2000,2000,,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,29-12-20,6300,6300,,4300,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,30-12-20,36300,36300,,17150,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,31-12-20,47600,47600,,15200,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,01-01-21,,,,11749,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,02-01-21,50391,50391,,9678,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,03-01-21,50833,50833,,8139,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,04-01-21,92220,92220,,12889,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,05-01-21,140226,140226,,19132,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,06-01-21,160359,160359,,17723,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,07-01-21,188956,188956,,20194,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,08-01-21,198787,198787,,21399,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,09-01-21,200022,200022,,21376,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,10-01-21,203053,203053,,21746,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,11-01-21,257834,257834,,23659,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,12-01-21,309620,309620,,24199,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,13-01-21,369212,369212,,29836,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,14-01-21,410480,410480,,31646,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,15-01-21,436963,436963,,34025,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,16-01-21,457303,457303,,36754,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,17-01-21,469466,468795,671,38059,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,18-01-21,495164,491696,3468,33904,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,19-01-21,541229,530055,11174,33087,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,20-01-21,591785,566793,24992,31796,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,21-01-21,644999,605313,39686,33503,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,22-01-21,684277,638798,45479,35331,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,23-01-21,701164,654184,46980,34837,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,24-01-21,707474,659753,47721,34001,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,25-01-21,776987,701222,75765,40260,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,26-01-21,905457,782413,123044,52033,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,27-01-21,1008253,858474,149779,59495,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,28-01-21,1097036,917908,179128,64577,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,29-01-21,1141081,945600,195481,65258,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,30-01-21,1156931,958453,198478,65110,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,31-01-21,1176904,976367,200537,67061,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,01-02-21,1231716,998587,233129,64961,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,02-02-21,1342435,1053245,289190,62425,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,03-02-21,1461578,1117146,344432,64761,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,04-02-21,1566604,1171229,395375,67081,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,05-02-21,1617764,1193034,424730,68098,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,06-02-21,1641158,1200793,440365,69175,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,07-02-21,1656708,1206212,450496,68543,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,08-02-21,,,,69071,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,09-02-21,1773715,1291569,482146,61611,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,10-02-21,,,,60307,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,11-02-21,1993739,1413132,580607,61019,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,12-02-21,2071009,1446102,624907,64749,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,13-02-21,2107089,1466439,640650,66562,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,14-02-21,2122245,1476274,645971,66505,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,15-02-21,2159146,1500911,658235,63419,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,16-02-21,2230117,1538737,691380,65200,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,17-02-21,2384794,1610734,774060,71581,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,18-02-21,2556999,1691115,865884,80466,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,19-02-21,2660776,1743841,916935,84252,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,20-02-21,2697815,1772133,925682,84389,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,21-02-21,2715159,1785194,929965,84702,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,22-02-21,2759436,1824654,934782,85756,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,23-02-21,,,,92135,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,24-02-21,2990683,1959165,1031518,86556,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,25-02-21,,,,81893,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,26-02-21,3269812,2101754,1168058,87005,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,27-02-21,,,,86467,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,28-02-21,3336354,2149607,1186747,88742,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,01-03-21,3383426,2190526,1192900,89141,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,02-03-21,,,,89473,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,03-03-21,3619316,2338137,1281179,89805,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,04-03-21,3791577,2424929,1366648,94476,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,05-03-21,,,,85933,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,06-03-21,3951104,2526389,1424715,92574,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,07-03-21,,,,91652,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,08-03-21,4004734,2570094,1434640,88758,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,09-03-21,4086863,2641693,1445170,83642,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,10-03-21,,,,88535,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,11-03-21,4391256,2835856,1555400,85668,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,12-03-21,4487273,2891753,1595520,87990,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,13-03-21,4517537,2914792,1602745,80919,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,14-03-21,4530783,2924629,1606154,78981,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,15-03-21,4557060,2946767,1610293,78904,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,16-03-21,4605929,2984642,1621287,74152,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,17-03-21,4738902,3074378,1664524,71406,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,18-03-21,4893320,3162971,1730349,71723,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,19-03-21,4983494,3213724,1769770,70889,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,20-03-21,5014167,3233998,1780169,70947,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,21-03-21,5026182,3242462,1783720,70771,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,22-03-21,5077928,3289482,1788446,74410,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,23-03-21,5193835,3385827,1808008,83987,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,24-03-21,5381726,3524209,1857517,91832,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,25-03-21,,,,96474,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,26-03-21,5755551,3785646,1969905,110294,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,27-03-21,,,,114986,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,28-03-21,5882581,3889970,1992611,122343,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,29-03-21,,,,129182,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,30-03-21,6081824,4062784,2019040,126856,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,31-03-21,6270976,4231313,2039663,127036,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,01-04-21,6462769,4404565,2058204,127733,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Poland,POL,02-04-21,6614819,4544816,2070003,122753,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Portugal,PRT,08-02-21,559488,350499,208969,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate General for Health
Portugal,PRT,09-02-21,,,,21368,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate General for Health
Portugal,PRT,10-02-21,,,,21368,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate General for Health
Portugal,PRT,11-02-21,,,,21368,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate General for Health
Portugal,PRT,12-02-21,,,,21368,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate General for Health
Portugal,PRT,13-02-21,,,,21368,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate General for Health
Portugal,PRT,14-02-21,,,,21368,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate General for Health
Portugal,PRT,15-02-21,709064,450758,258275,21368,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate General for Health
Portugal,PRT,16-02-21,,,,22249,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate General for Health
Portugal,PRT,17-02-21,,,,23130,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate General for Health
Portugal,PRT,18-02-21,,,,24011,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate General for Health
Portugal,PRT,19-02-21,,,,24892,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate General for Health
Portugal,PRT,20-02-21,,,,25773,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate General for Health
Portugal,PRT,21-02-21,,,,26654,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate General for Health
Portugal,PRT,22-02-21,901807,624736,277038,27535,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate General for Health
Portugal,PRT,23-02-21,,,,27022,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate General for Health
Portugal,PRT,24-02-21,,,,26509,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate General for Health
Portugal,PRT,25-02-21,,,,25996,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate General for Health
Portugal,PRT,26-02-21,,,,25484,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate General for Health
Portugal,PRT,27-02-21,,,,24971,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate General for Health
Portugal,PRT,28-02-21,,,,24458,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate General for Health
Portugal,PRT,01-03-21,1069423,761228,308160,23945,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate General for Health
Portugal,PRT,02-03-21,,,,23381,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate General for Health
Portugal,PRT,03-03-21,,,,22817,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate General for Health
Portugal,PRT,04-03-21,,,,22253,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate General for Health
Portugal,PRT,05-03-21,,,,21689,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate General for Health
Portugal,PRT,06-03-21,,,,21125,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate General for Health
Portugal,PRT,07-03-21,,,,20560,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate General for Health
Portugal,PRT,08-03-21,1209397,852276,357086,19996,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate General for Health
Portugal,PRT,09-03-21,,,,21376,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate General for Health
Portugal,PRT,10-03-21,,,,22756,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate General for Health
Portugal,PRT,11-03-21,,,,24135,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate General for Health
Portugal,PRT,12-03-21,,,,25515,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate General for Health
Portugal,PRT,13-03-21,,,,26895,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate General for Health
Portugal,PRT,14-03-21,,,,28274,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate General for Health
Portugal,PRT,15-03-21,1416975,943655,473277,29654,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate General for Health
Portugal,PRT,16-03-21,,,,31021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate General for Health
Portugal,PRT,17-03-21,,,,32388,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate General for Health
Portugal,PRT,18-03-21,,,,33755,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate General for Health
Portugal,PRT,19-03-21,,,,35122,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate General for Health
Portugal,PRT,20-03-21,,,,36489,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate General for Health
Portugal,PRT,21-03-21,,,,37856,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate General for Health
Portugal,PRT,22-03-21,1691535,1196971,494521,39223,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate General for Health
Qatar,QAT,22-12-20,0,,,,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,23-12-20,,,,1351,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,24-12-20,,,,1351,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,25-12-20,,,,1351,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,26-12-20,,,,1351,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,27-12-20,,,,1351,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,28-12-20,,,,1351,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,29-12-20,,,,1351,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,30-12-20,,,,1351,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,31-12-20,,,,1351,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,01-01-21,,,,1351,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,02-01-21,,,,1351,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,03-01-21,,,,1351,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,04-01-21,,,,1351,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,05-01-21,,,,1351,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,06-01-21,,,,1351,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,07-01-21,,,,1351,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,08-01-21,,,,1351,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,09-01-21,,,,1351,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,10-01-21,,,,1351,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,11-01-21,,,,1351,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,12-01-21,,,,1351,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,13-01-21,,,,1351,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,14-01-21,,,,1351,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,15-01-21,,,,1351,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,16-01-21,,,,1351,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,17-01-21,,,,1351,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,18-01-21,,,,1351,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,19-01-21,,,,1351,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,20-01-21,,,,1351,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,21-01-21,,,,1351,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,22-01-21,,,,1351,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,23-01-21,,,,1351,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,24-01-21,,,,1351,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,25-01-21,,,,1351,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,26-01-21,,,,1351,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,27-01-21,,,,1351,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,28-01-21,50000,,,1351,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,29-01-21,,,,1771,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,30-01-21,,,,2190,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,31-01-21,,,,2609,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,01-02-21,,,,3028,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,02-02-21,,,,3447,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,03-02-21,,,,3867,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,04-02-21,,,,4286,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,05-02-21,,,,4286,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,06-02-21,,,,4286,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,07-02-21,,,,4286,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,08-02-21,,,,4286,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,09-02-21,,,,4286,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,10-02-21,,,,4286,Pfizer/BioNTech,Ministry of Public Health
Qatar,QAT,11-02-21,,,,4286,Pfizer/BioNTech,Ministry of Public Health
